No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
5,8,20.7104,177.612,2.03429,1.79281,884.242,223.609,-5.74874,0.632315,20179.8,328.083,1,1,2,3,4,0
5,9,19.9224,177.288,1.61269,1.86372,947.274,247.875,10.6432,14.2565,17863.3,348.302,1,2,2,3,4,0
5,10,20.4983,178.323,1.92929,2.10737,773.297,209.168,-8.91078,2.05383,19620.9,331.544,1,2,2,3,4,0
5,11,18.9636,177.817,2.67841,2.20432,798.092,320.482,-25.788,6.21578,27959.2,497.976,1,2,2,3,4,0
5,12,20.3195,177.309,2.59141,2.42919,927.19,201.446,0.596863,4.67658,36167.4,424.917,1,1,1,1,1,0
5,13,20.6996,177.224,1.95698,1.89262,802.212,222.451,3.78188,11.6747,18601.2,336.846,1,1,1,1,1,0
5,14,20.7706,177.698,2.69223,2.42127,720.876,213.373,18.0261,18.8434,28390,392.988,1,1,1,1,1,0
5,15,20.8706,177.423,1.66862,1.82972,708.658,308.919,5.93573,-4.87193,13574.2,380.462,1,1,1,1,1,0
5,16,20.8203,177.867,1.76051,2.34698,461.157,344.567,10.6596,-31.0107,11839.6,425.604,1,1,1,1,1,0
5,17,20.5788,177.381,2.3764,2.04416,816.413,247.672,18.6327,4.94193,24525.9,401.266,1,1,1,1,1,0
5,18,20.6343,177.597,2.0263,2.06101,896.639,199.018,-18.1085,3.43139,22748,334.882,1,1,1,1,1,0
5,19,20.4552,177.624,1.92391,2.28163,697.458,180.301,-1.90399,9.74576,19024.8,294.231,1,1,1,1,1,0
5,20,20.5162,178.148,1.76145,1.83672,747.977,248.327,7.56728,10.5279,14724.3,343.213,1,1,1,2,2,0
5,21,21.1346,178.339,1.75657,2.50363,781.941,177.702,2.77836,4.4833,21231.6,310.45,1,1,1,2,3,0
5,22,20.4781,178.15,2.40429,2.69624,817.9,111.12,3.56555,-3.75286,33019.1,306.509,1,1,1,2,3,0
5,23,20.7862,178.383,1.98939,2.29102,744.286,286.922,-5.98236,-14.769,21066.1,402.982,1,1,1,2,3,0
